badge,badge_type,brief,count,cv,follow,index_show,is_finish,media_id,play,pub_date,pub_real_time,renewal_time,score,season_id,staff,tags,title
会员专享,0,在异世界陷入迷茫的普通高中生菜月昴，邂逅了一位银发的美少女。但想助她一臂之力的昴，却一次次地遭遇敌袭，背叛、暴力，甚至是死亡……“死亡重置”——无力的少年拥有的唯一能力，能将死后时间倒转回一开始。使用,12457,"""菜月昴：小林裕介\n艾米莉娅：高桥李依\n帕克：内山夕实\n菲鲁特：赤崎千夏\n蕾姆：水濑祈\n拉姆：村川梨衣\n比阿特莉丝：新井里美\n莱因哈鲁特：中村悠一""",381.1万人追番,全25话,1,3461,1.5亿次播放,1459699200,1459699200,1474218310,8.9分,3461,"""原作：长月达平\n原作插画：大冢真一郎\n监督：渡边政治\n系列构成：横谷昌宏\n角色设计·总作画监督：坂井久太\n动画制作：WHITE FOX""", 奇幻 战斗 励志 轻改,Re：从零开始的异世界生活
,,高中生兼小说作家的“和泉正宗”（笔名：和泉征宗）有个家里蹲的妹妹“和泉纱雾”。一年前才成为家人的她，却完全不走出居室，并也用力踩踏地板，要我帮她准备食物。为了这段称不上“兄妹”的关系，正宗得想个办法让,14233,"""和泉正宗：松岡禎丞\n和泉纱雾：藤田茜\n山田精灵：高橋未奈美\n千寿村征：大西沙織\n神野恵：木戸衣吹\n高砂智惠：石川由依""",390.3万人追番,全12话,1,5997,9063.7万次播放,1491667200,1491667200,1498323600,8.5分,5997,"""导演：竹下良平\n人物设定：かんざきひろ\n主题歌演出：ClariS\n总作画监督：小林真平、岡勇一\n原作：伏見つかさ（伏见司）\n人物原案：かんざきひろ\n系列构成：髙橋龍也\n音乐：菊谷知樹\n动画制作：A-1 Pictures（A1 Pictures）""", 轻改 搞笑 恋爱,埃罗芒阿老师
付费观看,2,"某个大陆的、某个时代。
大陆南北分割的战争结束了，世界走向了和平。
在战争中作为军人的薇尔莉特?伊芙加登，怀抱着对她来说无比重要之人留下的“话语”，离开军队来到了大港口城市。
踊跃的人群在排列着煤气灯",101290,"""薇尔莉特?伊芙加登：石川由依\n克劳迪亚·霍金斯： 子安武人\n基尔伯特·布甘比利亚： 浪川大輔\n嘉德丽雅·波德莱尔： 遠藤綾\n贝内迪克特·布卢： 内山昂輝\n埃丽卡·布朗： 茅原実里\n艾丽斯·卡纳利： 戸松遥""",392万人追番,全13话,1,8892,4891.8万次播放,1515600000,1515600000,1522857600,9.7分,21542,"""导演：石立太一\n剧本统筹：吉田玲子\n角色设计、作画指导：高濑亚贵子\n系列演出：藤田春香\n世界观设定：铃木昭贵\n音效指导：鹤冈阳太\n原画：岩崎菜美、多田文雄、冈村公平、泽真平、丸木宣明、佐藤达也、门胁未来\n动画检查：黑田比吕子\n色彩设计：米田侑加\n特殊效果：三浦理奈\n美术：渡边美希子\n3D美术：鹈ノ口穣二\n摄影指导：船本孝平\n3D导演：山本 伦\n3DCG：梅津哲郎\n音乐：Evan Call\n动画制作：京都アニメーション（京都动画）""", 轻改 奇幻 治愈,紫罗兰永恒花园
会员专享,0,"这是一个关于你自身的故事。你体内的故事——。
人的细胞数量，约为37兆2千亿个。
细胞们在名为身体的世界中，今天也精神满满、无休无眠地在工作着。
运送着氧气的红细胞，与细菌战斗的白细胞……！这里，有着",33712,"""红细胞：花泽香菜\n白细胞（中性粒细胞）：前野智昭\n杀伤性T细胞：小野大辅\n巨噬细胞：井上喜久子\n血小板：长绳麻理亚\n辅助性T细胞：樱井孝宏\n调节性T细胞：早见沙织\n树突状细胞：冈本信彦\n嗜酸性粒细胞：M·A·O\n记忆细胞：中村悠一\n肥大细胞：川澄绫子\n前辈红血球：远藤绫\n肺炎球菌：吉野裕行""",535.2万人追番,更新至第9话,0,102392,8835.2万次播放,1530979200,1530979200,1535819399,9.7分,24588,"""原作：清水茜（讲谈社《月刊少年天狼星》连载）\n监督：铃木健一\n系列构成：柿原优子\n剧本：柿原优子、铃木健一\n角色设计：吉田隆彦\n细菌角色设计、道具设计、动作作画监督：三室健太\n次要角色设计：玉置敬子\n总作画监督：吉田隆彦、玉置敬子\n美术监督：Atelier Platz\n美术设定：曾野由大、桥口浩二\n色彩设计：水野爱子\n摄影监督：大岛由贵\n3DCG监督：中岛丰\n编辑：广濑清志（editz）\n音响监督：明田川仁\n音响制作：Magic Capsule\n音乐：末广健一郎、MAYUKO\n制作人：高桥祐马\n动画制作人：若松刚\n动画制作：david production\n制作：ANIPLEX、讲谈社、david production""", 搞笑 战斗 日常 声控 漫改,工作细胞
,,"——真正的实力，平等究竟是什么？
几乎百分之百实现升学、就业目标的全国首屈一指的名门校──高度育成高等学校。这间简直如同乐园般的学校，真面目却是唯有优秀者才能享受优待的实力至上主义学校！绫小路清隆被分",27721,"""堀北铃音：鬼頭明里\n绫小路清隆：千葉翔也\n佐仓爱里：M?A?O\n栉田桔梗：久保ユリカ\n一之濑帆波：東山奈央\n龙园翔：水中雅章\n神崎隆二：若山晃久\n伊吹澪：小松未可子\n橘茜：小原好美""",404.7万人追番,全12话,1,6339,8806.5万次播放,1499875200,1499875200,1506531600,8.3分,6339,"""导演：橋本裕之、岸誠二\n人物设定：森田和明\n主题歌演出：ZAQ\n原作：衣笠彰梧\n角色设计：森田和明\n系列构成：朱白あおい\n动画制作：Lerche""", 轻改 校园 智斗,欢迎来到实力至上主义的教室
,,教会历526年。世界中存在着魔女，并普及了“魔术”。而世界尚未知晓“魔法”。被人们蔑视为“堕兽人”的佣兵，他每天被魔女觊觎着项上人头，梦想着变成人类，但某天在森林中遇到的美丽魔女，改变了他的命运。“—,2414,"""零：花守ゆみり\n傭兵：小山剛志\nアルバス：大地葉""",162.8万人追番,全12话,1,6001,2912.8万次播放,1491753600,1491753600,1498491000,8.3分,6001,"""导演：平川哲生\n人物设定：木宮亮介、又賀大介\n原作：虎走かける\n人物原案：しずまよしのり\n制作：インフィニット\n动画制作：WHITE FOX\n音乐：松田彬人\n""", 轻改 奇幻 魔法,从零开始的魔法书
,,"每天都在自家的市郊餐馆“幸平”帮忙的幸平创真，在初中毕业的同时，就被父亲·城一郎推荐编入某所料理学校。
那是日本首屈一指的料理学校“远月茶寮料理学园”……是毕业到达率不足10%的超级精英学校。
严酷的",2514,"""幸平创真：松冈祯丞\n薙切绘里奈：种田梨沙\n田所惠：高桥未奈美\n叶山亮：诹访部顺一\n黑木场凉：冈本信彦\n塔克米·阿尔迪尼：花江夏树\n新户绯沙子：大西沙织\n薙切爱丽丝：赤崎千夏""",172.7万人追番,全13话,1,5017,5440.6万次播放,1467388800,1467388800,1474725610,9.2分,5017,"""原作：附田祐斗、佐伯俊\n协力：森崎友纪\n监督：米谷良知\n系列构成：安川正吾\n角色设计：下谷智之\n音响监督：明田川仁\n音乐：加藤达也\n动画制作：J.C.STAFF""", 热血 美食,食戟之灵 贰之皿
,,在「KADOKAWAヤングエースUP」连载中的《卫宫家今天的饭》于2017年12月31日公布了动画化的消息。动画于特别节目「Fate Project 2017」中先行播出了第一话，后续将在2018年2,25663,""" 卫宫士郎:杉山紀彰\nSaber:川澄綾子\n远坂凛:植田佳奈\n间桐樱:下屋則子\nRider:浅川 悠\n伊莉雅斯菲尔·冯·爱因兹贝伦:門脇舞以\n藤村大河:伊藤美紀""",170.5万人追番,更新至第9话,0,33512,2264万次播放,1514736000,1514736000,1535808599,9.8分,22504,""" 原作:『衛宮さんちの今日のごはん』 TAa\u002FTYPE-MOON\n角色原案:TAa\n料理检修:只野まこと\n监督:三浦貴博　佐藤哲人\n角色设计:内村瞳子\n脚本制作:ufotable\n美术监督:海老沢一男\n摄影监督:吉川 冴\n3D监督:鉄砲塚大樹\n色彩设计:大前裕子　牛尾友里恵\n编集:神野 学\n音乐:椎名 豪\n制作人:近藤 光\n动画制作:ufotable""", 日常,卫宫家今天的饭
,,西村英骑曾经有过一段“在网游里跟女性角色告白，结果发现对方是假冒女生的人妖”这样的黑历史，结果突然有一天他又被一个女性角色告白了。正在英骑怀疑历史重演的时候，却发现线上的“老婆”玉置亚子居然是一个真正,2628,"""西村英骑：丰永利行\n玉置亚子：日高里菜\n濑川茜：水濑祈\n御圣院杏：市道真央\n秋山奈奈子：大和田仁美\n齐藤结衣：南条爱乃""",164.6万人追番,全12话,1,3495,4498.9万次播放,1460044800,1460044800,1466701200,8.6分,3495,"""原作：听猫芝居\n原作插画：Hisasi\n监督：柳伸亮\n系列构成：高桥龙也\n人物设计：矢野茜\n动画制作：project No.9""", 后宫 奇幻 校园,线上游戏的老婆不可能是女生？
,,处于无政府状态的日本，受到了由超国家之间所组织成的名为“GHQ”的组织的武力介入并接受其统治，东京的六本木更成为被封锁的地区。之后又以名为“lost christmas（失落的圣诞）”的事件为契机，日,7257,"""樱满集：津田美波、梶裕貴\n恙神涯：渡辺明乃、中村悠一\n楪祈：茅野愛衣\n樱满真名：茅野愛衣\n达利尔·杨：内山昂輝\n校条祭：嶋村侑\n篠宫绫濑：花澤香菜""",167万人追番,全22话,1,1588,2455.9万次播放,1318435200,1318435200,1422208245,8.4分,1588,"""监督：荒木哲郎\n脚本：大河内一楼、吉野弘幸、宮城陽亮、鋼屋ジン\n演出：藤原佳幸、牧原亮太郎、徳土大介、福本潔、大西景介、黒川智之、森義博、江崎慎平、荒木哲郎、楠美直子、米林拓\n分镜：長崎健司、田中洋之、鏑木ひろ、荒木哲郎、岡村天斎\n美术监督：竹田悠介\n总作画监督：門脇聡、矢萩利幸\n音乐：澤野弘之\n音响监督：三間雅文\nCG监督：佐藤敦\n剪辑：肥田文\n特效：村上正博\n动画制作：Production I.G""", 奇幻 战斗 热血 原创,罪恶王冠
会员专享,0,"随着和平的到来而走向近代化的木叶隐村。高楼林立，巨大显示屏中播放出影像，连结各区域的电车在村里奔驰。虽说是忍者村，但一般民众也增多，忍者的生存方式也在逐渐改变的这个时代——
村子的领袖、第七代火影·漩",32730,"""漩涡博人：三瓶由布子\n宇智波佐良娜：菊池心\n巳月：木岛隆一\n猿飞木叶丸：高桥英则\n第七代火影·漩涡鸣人：竹内顺子\n漩涡雏田：水树奈奈\n漩涡向日葵：早见沙织\n日向日足：津田英三\n宇智波佐助：杉山纪彰\n宇智波樱：中村千绘\n猿飞未来：合田绘利\n猿飞红：落合留美\n九尾·九喇嘛：玄田哲章\n蛤蟆五郎：川古昇平""",171.8万人追番,更新至第72话,0,5978,9876.1万次播放,1491321600,1491321600,1536233104,6.4分,5978,"""总监督：阿部记之\n监督：山下宏幸\n故事监修：小太刀右京\n系列构成：上江洲诚\n角色设计：西尾铁也、铃木博文\n副角色设计：卯野一郎、薮野浩二\n色彩设计：今村友荣\n美术监督：上野秀行\n摄影监督：增野真衣\n剪辑：森田清次、宫崎直树\n音响监督：名仓靖\n音乐：高梨康治、刃-yaiba-\n音乐制作：Aniplex\n音乐制作人：谷泽嘉信\n音响制作：乐音舍\n制作人：圡方真、町山晃一\n动画制作：Studio Pierrot\n制作：东京电视台、Studio Pierrot""", 热血,博人传 火影忍者新时代
,,在众多将要展开「玫瑰色」生活的高中生之中，本作的男主角折木奉太郎却是一个「灰色」的节能主义者。凡是没必要的事就不做，因为不想后悔，被人说是疏离、厌世也无所谓，因为这就是他的作风。这样的折木奉太郎，却因,12068,"""折木奉太郎：中村悠一\n千反田爱瑠：佐藤聪美\n福部里志：阪口大助\n伊原摩耶花：茅野爱衣\n折木供惠：雪野五月\n远垣内将司：置鲇龙太郎\n入须冬实：由加奈\n糸鱼川养子：小山茉美\n十文字嘉保：早见沙织\n江波..""",176.3万人追番,全22话,1,3398,2176.2万次播放,1335024000,1335024000,1457417913,9.7分,3398,"""原作：米泽穗信\n监督：武本康弘\n脚本：西岡麻衣子、賀東招二、村元克彦\n分镜：山田尚子、木上益治、石立太一、内海紘子、武本康弘、北之原孝將、太田里香、河浪栄作\n演出：山田尚子、木上益治、石立太一、内海紘子、武本康弘、北之原孝將、太田里香、河浪栄作\n系列构成：贺东招二\n角色设计：西屋太志\n色彩设计：石田奈央美\n美术监督：奥出修平\n总作画监督：西屋太志\n音乐：田中公平\n音乐监制：鹤冈阳太（乐音舍）\n摄影监督：中上龙太\n动画制作：京都アニメーション（京都动画）""", 恋爱 推理 校园 日常 社团,冰菓
,,"桃濑成海是一个深藏腐女属性的OL，不过在情场上十分失意。
而二藤宏嵩是桃濑的青梅竹马，虽然是个彻头彻尾的死宅，但是长着一副英俊的面孔带着酷冷的形象。
在桃濑情场失意时作为青梅竹马的二藤迅速拉近了与桃濑",16646,"""桃濑成海：伊达朱里纱\n二藤宏嵩：伊东健人\n小柳花子：泽城美雪\n桦仓太郎：杉田智和\n二藤尚哉：梶裕贵\n樱城光：悠木碧""",170.6万人追番,全11话,1,78512,3089.3万次播放,1523548800,1523548800,1533225600,9.6分,23856,"""原作：「ヲタクに恋は难しい」（著：ふじた）\u002F一迅社刊\n监督&系列构成：平池芳正\n角色设计：安田京弘\n道具设定：朝井圣子\n美术设定：袈裟丸絵美\n美术监督：诸熊伦子\n色彩设计：坂本泉\n撮影监督：青岛俊明\n音乐：本间昭光\n音响监督：土屋雅纪\n音响制作：HALF H?P STUDIO\n动画制作：A-1 Pictures\n制作：「ヲタ恋」制作委员会""", 搞笑 恋爱 日常 漫改,宅男腐女恋爱真难
会员专享,0,　　拥有名为“个性”的超常能力的人类的存在变得理所当然的世界。与No.1英雄·欧尔麦特相遇了的“无个性”少年·绿谷出久，小出他的隐藏的英雄资质被发现，并继承了欧尔麦特的“个性”——ONE FOR AL,46177,"""绿谷出久：山下大辉\n欧尔麦特：三宅健太\n爆豪胜己：冈本信彦\n丽日御茶子：佐仓绫音\n饭田天哉：石川界人\n蛙吹梅雨：悠木碧\n峰田实：广桥凉\n常暗踏阴：细谷佳正\n八百万百：井上麻里奈\n切岛锐児郎：增田俊树\n上鸣电気：畠中祐\n轰焦冻：梶裕贵\n青山优雅：桑野晃辅\n耳郎响香：真堂圭\n芦户三奈：喜多村英梨\n障子目藏：西田雅一\n尾白猿夫：三好晃祐\n濑吕范太：古岛清孝\n叶隐透：名冢佳织\n砂藤力道：奈良彻\n拳藤一佳：小笠原早纪\n铁哲彻铁：冲野晃司\n发目明：樱あず\n物间宁人：天崎滉平\n盐崎茨：真坂美帆\n最佳牛仔裤时尚名人：绿川光\n第四类接触：藤原贵弘\n枪豪：冲野晃司\n蟒蛇：山根舞""",177.8万人追番,更新至第60话,0,78552,6567.8万次播放,1523030400,1523030400,1536399000,9.8分,23858,"""原作：堀越耕平\n监督：长崎健司\n系列构成·脚本：黑田洋介\n角色设计·总作画监督：马越嘉彦\n美术监督：池田繁美?丸山由纪子\n色彩设计：菊地和子\n撮影监督：池上真崇\n编集：坂本久美子\n音响监督：三间雅文\n音乐：林友树\n动画制作：BONES\n制作：我的英雄学院制作委员会""", 热血 战斗 励志 漫改,我的英雄学院 第三季
,,尼特族又闭门不出，但是在网络上甚至被当作都市传说口耳相传的天才玩家兄妹·空和白。将世界称为“垃圾游戏”的这两个人某一天被自称“神”的少年召唤到了异世界。那里是被神明禁止了战争，“一切交由游戏来决定”的,19614,"""空：松岡禎丞\n白：茅野愛衣\n史蒂芬妮·多拉：日笠陽子\n吉普莉尔：田村ゆかり\n克拉米：井口裕香\n菲尔·尼尔巴连：能登麻美子\n特图：釘宮理恵\n初濑伊纲：沢城みゆき""",179.7万人追番,全12话,1,184,1829.3万次播放,1396972800,1396972800,1491667288,9.7分,184,"""原作：榎宮祐\n监督：いしづかあつこ\n脚本：榎宮祐、あおしまたかし、下山健人、花田十輝\n分镜：佐山聖子、浅香守生、細川秀樹、渡邉こと乃、いしづかあつこ\n演出：浅香守生、池端隆史、細川秀樹、渡邉こと乃、いしづかあつこ、佐々木純人\n人物原案：榎宮祐\n人物设定：大舘康二\n系列构成：花田十輝\n美术监督：岩瀬栄治\n色彩设计：大野春恵\n总作画监督：大舘康二\n作画监督：牙威格斗、小関雅、大舘康二、濱田邦彦、日向正樹\n音乐：佐宗綾子、細江慎治、SuperSweep\n音响监督：明田川仁\n摄影监督：藤田賢治\n动画制作：MADHOUSE""", 后宫 奇幻 智斗,NO GAME NO LIFE 游戏人生
,,春假，为了赚得购入动画 BD 而打工的宅男·安艺伦也在樱花飞舞的道路上遇到了某个少女，对该少女感兴趣的伦也以她为模特制作了相关的同人游戏。一个月後，该少女成为了他的同班同学……为了制作游戏，伦也陆续找,6679,"""安艺伦也：大地葉、松岡禎丞\n泽村·史宾瑟·英梨梨：大西沙織\n霞之丘诗羽：茅野愛衣\n加藤惠：安野希世乃\n冰堂美智留：矢作紗友里\n波岛出海：赤﨑千夏\n波岛伊织：柿原徹也\n泽村小百合：中原麻衣""",182.3万人追番,全13话,1,1512,5596.7万次播放,1420646400,1420646400,1427392200,9.3分,1512,"""原作：丸戸史明\n监督：亀井幹太\n脚本：丸戸史明\n分镜：小寺勝之、室井ふみえ、亀井幹太、福田道生\n演出：神戸守、岩月甚、川越崇弘、徳本善信、曽我準、高島大輔、横田一平、亀井幹太\n人物原案：深崎暮人\n人物设定：高瀬智章\n系列构成：丸戸史明\n美术监督：日下部夏月\n色彩设计：ホカリカナコ\n总作画监督：高瀬智章\n作画监督：高瀬智章、奥田佳子、明珍宇作、野田康行、仁井学、荒川絵里花、梅津茜、広尾佳奈子\n音乐：百石元\n音响监督：藤田亜紀子\n音乐制作：フジパシフィック音楽出版\n摄影监督：戸澤雄一郎\n动画制作：A-1 Pictures""", 后宫 恋爱 轻改,路人女主的养成方法
,,山本健太郎、立花亮与杉原和哉这三个黑道组织的流氓，因为犯了错，而被组织的老大下令转性变成女性偶像歌手替老板赚钱。原先三人想拒绝，但却因为不想死而接受了这个条件。但没想到他们成为偶像歌手之后，居然真的走,15860,"""山本健太郎：小野大辅\n立花亮：日野聪\n杉原和彦：兴津和幸\n爱理：贯井柚佳\n真理：前田佳织里\n千佳：赤尾光\n犬金组长：藤原启治""",191.2万人追番,全10话,1,102512,3581万次播放,1530633600,1530633600,1536078602,9.4分,24567,"""原作：Jasmine Gyuh（讲谈社《Young Magazine》连载）\n监督：今千秋\n系列构成：山川进\n作画监督：梶谷光春\n音响制作：Magic Capsule\n音响监督：明田川仁\n动画制作：J.C.STAFF\n制作：犬金企划""", 搞笑 职场 漫改,后街女孩
,,故事发生在面积占据东京都的三分之一，居住着230万名人口且其中八成人口是学生的巨大都市“学园都市”。学园都市的所有学生均会接受超能力开发，借由药物、催眠术与通电刺激等方式取得超能力。能力者以范围和威力,6522,"""御坂美琴：佐藤利奈\n白井黑子：新井里美\n初春饰利：豊崎愛生\n佐天泪子：伊藤加奈惠\n春上衿衣：花澤香菜\n婚后光子：寿美菜子\n湾内绢保：戸松遥\n泡浮万彬：南條愛乃\n木山春生：田中敦子""",191.5万人追番,全24话,1,425,2877.1万次播放,1254412800,1254412800,1456284928,9.5分,425,"""原作：镰池和马、冬川基\n导演：长井龙雪\n人物设定：田中雄一\n系列构成：水上清资\n道具设计：阿部望\n美术监督： 黑天友范、黒田友範\n色彩设计： 安藤智美\n总作画监督： 飯塚晴子、木本茂樹、下谷智之、松下郁子、中村直人\n作画监督： 高瀬健一、阿部望、木本茂樹、神本兼利、松下郁子、中村直人、田中春香\n摄影监督： 福世晋吾\n原画： 高瀬健一、阿部望、荒木哲郎、滝本祥子、三浦貴博、まじろ、伊東葉子、神本兼利、中村直人\n剪辑： 西山茂\n色彩设计：安藤智美\n摄影监督：福世晋吾\n编辑：西山茂（REAL-T）\n音响监督：明田川仁\n音响制作：hotfrog\n音乐：I've sound\u002F井内舞子\n动画制作：J.C.STAFF\n制作：PROJECT-RAILGUN（Geneon Universal Entertainment、ASCII Media Works、J.C.STAFF、AT-X、Movic）""", 校园 战斗 奇幻 漫改 百合,某科学的超电磁炮
,,从小就能看见妖怪的少年夏目贵志。自从他从祖母玲子那里继承了与妖怪成为主从并将其名字书写在上的契约书“友人帐”以来，便与自称为保镖的妖怪猫咪老师一同，开始了将名字返还给妖怪的每一天。夏目与各种各样的妖怪,2479,"""夏目贵志：神谷浩史\n喵先生\u002F斑：井上和彦\n夏目玲子：小林沙苗\n名取周一：石田彰\n田沼要：堀江一眞\n西村悟：木村良平\n北本笃史：菅沼久義\n笹田純：沢城みゆき\n多軌透：佐藤利奈\n""",199.9万人追番,全11话,1,5550,3436.8万次播放,1475596800,1475596800,1482262210,9.5分,5550,"""导演：出合小都美\n人物设定：髙田晃\n摄影监督：田村仁\n原作：緑川ゆき\n系列构成：村井さだゆき\n色彩设计：宮脇裕美\n剪辑：関一彦\n美术监督：渋谷幸弘\n音乐：吉森信\n动画制作：朱夏""", 治愈 催泪 神魔 漫改,夏目友人帐 伍
